,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
11499,budaya kamoro sukses pukau publik swiss,0,0,0,0,0,0,0,0,0,0,0,0
11500, uniform resource locator,1,1,1,0,0,0,0,1,0,1,0,0
11501,jabat djarot tanda perintah daerah khusus ibu kota bersih transparan profesional bohong anies sandi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
11502,pilih pilih presiden 2019,0,0,0,0,0,0,0,0,0,0,0,0
11504,mulut      cebonger  sumbu pendek intelligence quotient jongkok familier telinga henti istilah  ,1,1,0,1,0,0,0,0,1,0,1,0
11505,aroma partai  indonesia tumpas partai  indonesia libat langsung korupsi fitnah murah jilat  ,1,1,1,0,0,0,0,0,1,1,0,0
11506,hyunjin anak tunggal i abang amp adik katolik sekolah sopa hyunjin dance line i vokal line,0,0,0,0,0,0,0,0,0,0,0,0
11507,to nama a few trade war as cina suku bunga as tingkat the fed trump xe2 x80 x99s tax reformasi plan instabilitas geopolitik investor  tarik dana pasar saham indonesia,0,0,0,0,0,0,0,0,0,0,0,0
11508,bela mega proyek alas kuat ekonomi ekonomi meika agate,1,0,1,0,0,0,0,0,1,1,0,0
11509,salah duga pakai jegal jokowi jokowi bela ahok sih  agama,1,0,1,0,0,0,0,0,1,1,0,0
11510, pria lajang lulus sih sastra profesor profesor anak tau strata didik sih an  cerdas  ,1,1,0,1,0,0,0,0,1,0,1,0
11511,1 usir duta myanmar 2 putus hubung diplomatik 3 unjuk nasional 4 tarik nobel suu kyi 5 tuntut maaf umat buddha 6 utus pasukan selamat,1,0,0,1,1,0,0,0,0,0,0,1
11512, au chris paul xf0 x9f xa4 xad,0,0,0,0,0,0,0,0,0,0,0,0
11513,ri 1 insya allah,0,0,0,0,0,0,0,0,0,0,0,0
11514,benyamin sueb nyanyi ngedumel musik rap,0,0,0,0,0,0,0,0,0,0,0,0
11515,setia bayar pajak uang pajak bayar upah orang orang ubah undang undang komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,1,0
11516,etnis cina indonesia imigran gelap,1,0,0,1,0,1,0,0,0,0,1,0
11517,,0,1,0,0,0,0,0,0,0,0,0,0
11518,susilo bambang yudhoyono calon presiden ya mbah biar jokowi mundur,1,0,1,0,0,0,0,0,1,1,0,0
11519,calon kepala daerah kena ott komisi pemelihan jawa timur pilih kepala daerah lancar,0,0,0,0,0,0,0,0,0,0,0,0
11520,masyarakat sidomulyo camat aek kuo kabupaten labura deklarasi anti hoaks amp pilih kepala daerah 2,0,0,0,0,0,0,0,0,0,0,0,0
11521,beda bom prancis pe iwa lihat reaksi  jokowi olah lihat  anti islam,1,0,1,0,1,0,0,0,0,1,0,0
11522,paksa tanam van den bosch ambil hasil jual belanda via voc hasil korup voc sayang merdeka pin hasil panen salur badan perintah amp korup jabat ,1,1,0,1,0,0,0,0,1,0,1,0
11523,hancur negara jokowi wkwk uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
11524, daun telinga tegak milik dengar  daun telinga jatuh,0,0,0,0,0,0,0,0,0,0,0,0
11525,nama standar janda teriak teriak benci   oshinya   xf0 x9f x98 x82,1,1,1,0,1,0,0,0,0,1,0,0
11526, mulu,0,0,0,0,0,0,0,0,0,0,0,0
11527,hebat  orang kayak,0,0,0,0,0,0,0,0,0,0,0,0
11528,macet  pe umbuhan mobil motor 8x pe umbuhan jalan ganti presiden macet ganti presiden minimal macet 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
11529,iya mas orang kristen nyanyi jingle bel keren,0,0,0,0,0,0,0,0,0,0,0,0
11530,pisang bule pakai profil  mr mr bule ya  km sayang,0,1,0,0,0,0,0,0,0,0,0,0
11531,guru aji suruh baca alhamdulillah biar hidup ayem teman orang katolik puji muji tuhan xf0 x9f x98 x8a,0,0,0,0,0,0,0,0,0,0,0,0
11532,iori kali foto merem melulu sengaja merem gara gara pas kedip  maksimal ya wkwk mohon maaf dek iori xd,0,0,0,0,0,0,0,0,0,0,0,0
11533,walah maksud anies sandi uang muka 0 dukung inap gratis penjara oke oke saracen,1,0,1,0,0,0,0,0,1,1,0,0
11534,takut presiden jalan mu mayoritas masyarakat indonesia dukung bangsa bangsa berma abat tau teriak anti  nyata ag,0,0,0,0,0,0,0,0,0,0,0,0
11535,bicara ,0,1,0,0,0,0,0,0,0,0,0,0
11536,kasih kendor layak bintang,0,0,0,0,0,0,0,0,0,0,0,0
11537,haha iya silap silap bom dengau ececeh ah nih brother susah bangun,0,0,0,0,0,0,0,0,0,0,0,0
11539,eh nurul kuliah jurus bahasa mandarin bera i kerja  saudara gerak 30 september partai  indonesia,0,0,0,0,0,0,0,0,0,0,0,0
11540,biar miskin   ,1,0,1,0,0,0,0,0,1,1,0,0
11541, ya lahir    kamu bicara menteri selangkang majikan bini nya selingkuh 7 cocok menteri selangkang n7 coy tuduh,1,1,1,0,0,0,0,0,1,1,0,0
11542,kadang adik member  main sedap tekak nak belanja xf0 x9f xa4 xa6 xf0 x9f x8f xbb xe2 x80 x8d xe2 x99 x82 xef xb8 x8f uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
11543,tokoh ubah kontribusi nyata maju masyarakat bidang sepe i ekonomi budaya sehat,0,0,0,0,0,0,0,0,0,0,0,0
11544,menteri terang butuh bangkit youtuber selebriti instagram bajing overexposed,1,1,0,1,0,0,0,0,1,0,1,0
11545,nama  suka suka atur langgar,1,0,0,1,0,0,0,0,1,0,1,0
11546,pas cari temu bunyi mulu ,0,1,0,0,0,0,0,0,0,0,0,0
11547,dipe anyak sikap mardani as kader ai islam,0,0,0,0,0,0,0,0,0,0,0,0
11548,fadli zon potensi korupsi pilih kepala daerah dewan wakil rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
11549,presiden amerika barack hussein obama desak putin tarik mundur tentara rusia ukraina,0,0,0,0,0,0,0,0,0,0,0,0
11550,bangga prestasi musa ode abu hanafi hafiz 7 musabaqah hifzil alquran internasional mesir,0,0,0,0,0,0,0,0,0,0,0,0
11551, sapi,0,0,0,0,0,0,0,0,0,0,0,0
11552,bantu sundul,0,0,0,0,0,0,0,0,0,0,0,0
11553,takut jaman  suha o represif berani,0,0,0,0,0,0,0,0,0,0,0,0
11554, diam,1,1,1,0,0,0,0,0,1,1,0,0
11555,tonton film piramida piramida ramai ramai seram teriak gue teman gue tertawa tertawa ,0,1,0,0,0,0,0,0,0,0,0,0
11556,taawuz biar goda  kutuk,0,0,0,0,0,0,0,0,0,0,0,0
11558,hai mati  ranah gelincir hem,0,0,0,0,0,0,0,0,0,0,0,0
11559,buah simalakama nama asma dewi sebar sara kampanye anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
11560,nalar sehat pikir buruk puisi tulis orang ulama cinta islam orang ulama rindu islam tumbuh ajar kasih sayang rahmat masyarakat negeri percaya,0,0,0,0,0,0,0,0,0,0,0,0
11561,bolot biar legenda,0,1,0,0,0,0,0,0,0,0,0,0
11562,agama  hawa nafsu kendali hawa nafsu asyahaab,0,0,0,0,0,0,0,0,0,0,0,0
11563,jokowi ajak ulama dingin suasana jelang pilih kepala daerah 2019 jokowi jkfc23456789 join kalimat selatan andre opa aktivitas jokowi kornas join join kalimat selatan cepu supriyanto jokowi join ri join ri,0,0,0,0,0,0,0,0,0,0,0,0
11564,bajing ya blok,1,1,1,0,0,0,0,0,1,1,0,0
11565,sih ,1,1,1,0,0,0,0,0,1,1,0,0
11566,wkwk suster sister sekolah katolik,0,0,0,0,0,0,0,0,0,0,0,0
11567,potret  jokowi anti umat islam indonesia pimpin negara putar myanmar,1,0,1,0,0,0,0,0,1,1,0,0
11568,pakai muka kesan enak orang ,0,0,0,0,0,0,0,0,0,0,0,0
11569,data flow diagram ya allah  gue,0,1,0,0,0,0,0,0,0,0,0,0
11570,sayang banget cewek jilbab bro cantik ya haha  toilet uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11571, ustad modal berewok bicara antam doang,1,1,1,0,0,0,0,0,1,1,0,0
11572,alumni 212  ulama hormat segani  duga coba pecah belah umat islam duga  agama,0,0,0,0,0,0,0,0,0,0,0,0
11573,bau busuk puluh cium aneh bau endus geng  kuasa bau harum,0,0,0,0,0,0,0,0,0,0,0,0
11574,muncul hukum hukum cermin sepe i undang undang md3 cedera supremasi hukum harap orang hilang tuntas,0,0,0,0,0,0,0,0,0,0,0,0
11575,harga konsumsi turun ideal ekonomi tumbuh aduh,0,0,0,0,0,0,0,0,0,0,0,0
11576,aduh gue sadar 501 pas praktik 5 jari huruf o  xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0
11577,tau princess ,1,1,1,0,0,0,0,0,1,1,0,0
11578,kelulus coret coret baju  ya xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0
11579,undang undang md3 buru buru sahkan undang undang dasar md 3 ganti,0,0,0,0,0,0,0,0,0,0,0,0
11580,barryaje fakta gubernur ahmad heryawan selesai sih mukidi nongol resmi 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
11581,tolong bubar acara partai  indonesia uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
11582,mode alih isu biar kayak  era milenial xf0 x9f x99 x88 27 juli lihat trailer,0,0,0,0,0,0,0,0,0,0,0,0
11583,pulau komodo main pantai ketemu komodo  renang,0,0,0,0,0,0,0,0,0,0,0,0
11584,inggris dokter dokter demo selamat nhs dokter dokter  india sulit,0,0,0,0,0,0,0,0,0,0,0,0
11585,elok le yahudi pekan haha,0,0,0,0,0,0,0,0,0,0,0,0
11586,kyulkyung visualisasi ,0,1,0,0,0,0,0,0,0,0,0,0
11587, kucing ah kecut,1,1,1,0,0,0,0,0,1,1,0,0
11588,pp perintah pegang izin usaha pe ambang izin usaha tambang izin usaha pe ambang khusus izin usaha tambang khusus saham milik  laku divestasi saham 51 persen b,0,0,0,0,0,0,0,0,0,0,0,0
11589,biar  laku citra 2019 ganti presiden langsung proses hukum indikasi rugi negara,1,0,1,0,0,0,0,0,1,1,0,0
11590,parah temu saksi bukti nyata lah wajib sembah narasi orang sumber riwayat spiritual yahudi alias copy paste,0,0,0,0,0,0,0,0,0,0,0,0
11591,perintah provinsi gelar hater komplit cap  liberal   kuliah mesti sks gelar xf0 x9f x98 x80 lucu cap liberal  bareng otak otak xf0 x9f x,1,1,1,0,1,0,0,0,0,1,0,0
11592,8 ketemu matematika hi gue  banget,0,1,0,0,0,0,0,0,0,0,0,0
11593,apik jelek urus nek suka ya diam rasah nyangkem maaf nek masak  masak  orang xe2 x80 xa6,1,1,1,0,0,0,1,0,0,1,0,0
11594,bela cina  ubah  buduk marah enyah cina  bumi negara republik indonesia sumpah cina hidup indonesia setia tanah air sum,1,1,0,1,0,1,0,0,0,0,0,1
11595,tau ya gas haha asli anak  arah tau domisili mun,0,0,0,0,0,0,0,0,0,0,0,0
11596,9 hati dukung lawan politik jokowi tuju utama kudeta turun jokowi aksi naga 299,1,0,0,1,1,0,0,0,0,0,1,0
11597, tuduh orang kenyataanya sih bela orang rela pakai data bohong edit amp rekayasa,1,1,1,0,0,0,1,0,0,1,0,0
11598,presiden bera i cerdas pandai wawas orang,0,0,0,0,0,0,0,0,0,0,0,0
11599,2019 ganti presiden dukung pilih rakyat ulama semoga pilih 2019 prabowo anis matta insya allah,0,0,0,0,0,0,0,0,0,0,0,0
11600, wkwk  ,0,1,0,0,0,0,0,0,0,0,0,0
11601,waaah sih  gerwani gangbang   bentuk adik ya choong hancur hasil entot kuda   ngooaaahahaaa,1,1,0,1,0,1,0,0,0,0,1,0
11602,dasar ,1,1,1,0,0,0,0,0,1,1,0,0
11603,evolusi  keren keren nya kayak es gurun xf0 x9f x98 x9a xf0 x9f x98 x9a,0,0,0,0,0,0,0,0,0,0,0,0
11604,hideyoshi nobunaga ieyashu remeh hideyoshi burung  suka nyanyi semoga engkau paham sayang,0,0,0,0,0,0,0,0,0,0,0,0
11605,4 ide unik pe sejarah indonesia kumpul impi masyarakat propinsi indonesia,0,0,0,0,0,0,0,0,0,0,0,0
11606,dasar hukum,0,0,0,0,0,0,0,0,0,0,0,0
11607,selamat kakak wanita indonesia 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
11608, liberalis bentuk garis ujung barat timur bumi arah utara tuju selatan be emu tanah hancur menang keri jatuh pro,0,0,0,0,0,0,0,0,0,0,0,0
11609,new post festival pesona tambora angkat eksotisme alam budaya dompu bima has been published on paradiso,0,0,0,0,0,0,0,0,0,0,0,0
11610,hehe hasil baca diskusi teman syiah liberal  islam indonesia himpitan syiah liberal  begitu orang sal,0,0,0,0,0,0,0,0,0,0,0,0
11611,bang kumpul manusia songong klaim pintar hebat jaka a gerombol kampretttt nasi bungkus kencing  xf0 x9f x91 x8e xf0 x9f x91 x8e xf0 x9f x91 x8e,1,1,0,1,0,0,0,0,1,0,1,0
11612,hoaks ari ari politik jokowi bohong hoaks hoaks wkwk,1,0,1,0,0,0,0,0,1,1,0,0
11613,zaman susilo bambang yudhoyono gampang korupsi beli mobil tanah,1,0,1,0,0,0,0,0,1,1,0,0
11614,nabi kejar kejar  orang  suruh sanjung orang 2 musuh agama akal sehat akal sehat,0,0,0,0,0,0,0,0,0,0,0,0
11615,gaya hidup budaya asli hilang hilang jati,0,0,0,0,0,0,0,0,0,0,0,0
11616,teroris masuk surga instan laku bom bunuh jihad pikir hidup mudah,0,0,0,0,0,0,0,0,0,0,0,0
11617, orang coba lihat sikap diktator,1,0,1,0,0,0,0,0,1,1,0,0
11618,film televisi ya judul  cantik majikan bodor wkwk,0,0,0,0,0,0,0,0,0,0,0,0
11619,lulus s1 panggil prof ketua ai panggil presiden orang aji panggil ustad sang borong sangka panggil ulama nama du,1,0,0,1,0,0,0,0,1,0,1,0
11620,harga minyak picu kuat wall street wa a ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
11621,kakak,0,0,0,0,0,0,0,0,0,0,0,0
11622,mw poros alternatif duet tuan guru bajang agus harimurti yudhoyono agus harimurti yudhoyono tuan guru bajang agus harimurti yudhoyono militer amp urus diplomasi negeri a wakil indonesia barat tuan guru bajang ulama beril kembang ekonomi sosial,0,0,0,0,0,0,0,0,0,0,0,0
11624,bom xe2 x9d xa4,0,0,0,0,0,0,0,0,0,0,0,0
11626,nya gampang presiden mu  cina  diam sih   2019 ganti presiden,1,1,1,0,0,1,0,0,0,1,0,0
11627, tonton terima kasih,0,1,0,0,0,0,0,0,0,0,0,0
11628,by the way radha bajing sih wkwk dat wkwk uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11629,manis sopan gemas adik material makamya masuk jajar my top sissy   bajaj manis manis gemas gemas  asuh kerja gue lepeh jajar adik adik gue mon maaf wkwk,1,1,1,0,0,0,0,0,1,1,0,0
11630,anti  dolar minggat syukur mumet xf0 x9f x98 x80 ceramah doa toa ayat solusi produktivitas minim tuntut langit,0,0,0,0,0,0,0,0,0,0,0,0
11631,keji biadab ganyang partai  indonesia paham  negara republik indonesia uniform resource locator,1,1,0,1,0,1,0,0,0,0,0,1
11632,kecebong benci kivlan prabowo,1,1,0,1,0,0,0,0,1,0,1,0
11633,iya  ya xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0
11634,dasar  laknatullah,1,1,0,1,1,0,0,0,0,0,1,0
11635, auto no  teman lulove,0,1,0,0,0,0,0,0,0,0,0,0
11636, urus keluarga salah orang  pelihara,1,1,1,0,0,0,0,0,1,1,0,0
11637,prabowo mesti tanggung bangun sekolah,1,0,1,0,0,0,0,0,1,1,0,0
11638,din syamsuddin harap konsep moderat islam ciri identitas umat islam tingkat nasional negara tingkat global muslim pro konferensi tingkat ulama 2018 konferensi tingkat islam wasatiyyah indonesia indonesiabe oleransi,0,0,0,0,0,0,0,0,0,0,0,0
11639,kasihan orang sebentar masuk rumah sakit jiwa anggap ahok cinta rakyat rakyat cinta mulut  buang  andai berani jujur masuk,1,1,1,0,0,0,0,0,1,1,0,0
11640,konferensi tingkat ulama cendekiawan muslim dunia terbit risalah bogor,0,0,0,0,0,0,0,0,0,0,0,0
11641,yf  ayo sebal banget gue,0,1,0,0,0,0,0,0,0,0,0,0
11642,korban cuci otak mayor jenderal k ,1,1,1,0,0,0,0,0,1,1,0,0
11643,tonton ant man garut xxi studio 1 mohon layar kayak  titik ganggu mohon layar,0,0,0,0,0,0,0,0,0,0,0,0
11644,umat mending kristen deh klaim umat partai adil sejahtera rizieq shihab xf0 x9f x98 x84,0,0,0,0,0,0,0,0,0,0,0,0
11645,tvone televisi favorit kaum fiksi  xf0 x9f x98 x84 xf0 x9f x98 x84 xf0 x9f x98 x84,1,1,0,1,0,0,0,0,1,0,1,0
11647,baca ,0,1,0,0,0,0,0,0,0,0,0,0
11648,35 kreasi kreatif as koran bekas lynde sitepu rp70 000 00 buku gpu,0,0,0,0,0,0,0,0,0,0,0,0
11649,habis jogging pagi kebelet  retweet sayang uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11650,miris presiden negara daya ter kacung kacung,1,1,1,0,0,0,0,0,1,1,0,0
11651,negara aktivis kuasa tau aktivis kerja kaum te indas  aktivis palsu,0,0,0,0,0,0,0,0,0,0,0,0
11652,xe2 x9c xb5 xe3 x80 x80 xe3 x85 xa4 xe3 x85 xa4 sila laku xe3 x85 xa4 xe3 x85 xa4setelah sila hempas  sofa hadap sang wira xe2 x80 x94 posisi nyaman,0,0,0,0,0,0,0,0,0,0,0,0
11653,oi warga bawa bocah emak ya oke turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1
11654,apa pusing  nya ekspose zionisme  expose berita kayak orang  senang mengadudombakan orang,1,1,1,0,1,0,0,0,0,1,0,0
11655,analisa gegabah dasar hasil survei simpul rupiah kuat tajam amp foreign inflow tingkat tajam in fact era  dana  minus dana  era susilo bambang yudhoyono,0,0,0,0,0,0,0,0,0,0,0,0
11656, cinta wkwk,0,0,0,0,0,0,0,0,0,0,0,0
11657,ajar les anak cc uuuu sok cute tipikal ideal nona pintar banget matematika nya ganteng  atlet anak kayak ya lord,0,0,0,0,0,0,0,0,0,0,0,0
11658,ya orang indonesia suruh te ib susah banget salah contoh te ib kereta listrik tumpang turun selesai saking temu orang orang  kayak stasiun pikir maki,0,1,0,0,0,0,0,0,0,0,0,0
11659,uniform resource locator kerja usul bubar dewan wakil rakyat kerja wakil rakyat korup lindung koruptor,1,0,0,1,0,0,0,0,1,0,1,0
11660,ah citra ya,1,0,1,0,0,0,0,0,1,1,0,0
11661,calon calon wakil presiden partai adil sejahtera lengkap kualitas prabowo pilih presiden pilih presiden coba duet prabowo rizal ramli insyaallah menang ganti presiden 2019 wujud,0,0,0,0,0,0,0,0,0,0,0,0
11662,indonesia jaka a,0,0,0,0,0,0,0,0,0,0,0,0
11663,langsung  harap retweet xf0 x9f x98 x81 uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11664,media prima nih miskin paksa home belanja syarikat korea berita teruk fake news patut bungkus je drama drama  ,0,1,0,0,0,0,0,0,0,0,0,0
11665,makan  bentuk wang haram muka  perangai   politikus ronggeng ,1,1,1,0,0,0,0,0,1,1,0,0
11666,allahu akbar rakyat front bela islam bubar gerak masyarakat indonesia copot kepala polisi daerah jawa barat selamat ulama gaduh ahok,1,0,1,0,0,0,0,0,1,0,0,1
11667,1 gusur ahok 2  jokowi,1,0,1,0,0,0,0,0,1,0,0,1
11668,gema adopsi budaya arif lokal jambi seni musik kompangan khas jambi,0,0,0,0,0,0,0,0,0,0,0,0
11669,lihat surabaya bagus tata daerah khusus ibu kota calon presiden rapi jakarta sih badan jalan trotoar kemarin lawan ridwan kamil risma nurdin abdullah kalah menang ahok kristen gampang takut,0,0,0,0,0,0,0,0,0,0,0,0
11670,uhuy   gue   ya haha saking kerdil otak maki islam gue maki agama spesifik dasar kaum intoleran sara    ganti to,1,1,1,0,1,0,0,0,0,1,0,0
11671,pe anyaan pilih kepala daerah jawa timur benci media sosial lihat peta dukung ainya ya,0,0,0,0,0,0,0,0,0,0,0,0
11672,rawan tim menang anies sandi sih asma dewi sebar benci,1,0,1,0,0,0,0,0,1,1,0,0
11673, indomaret gue belanja atm mas,0,1,0,0,0,0,0,0,0,0,0,0
11674,oh iya nih selingkuh pakai acara  ,0,1,0,0,0,0,0,0,0,0,0,0
11675,kali calon presiden  bin  nada provokatif ya  percaya heran calon presiden ,1,1,1,0,0,0,0,0,1,1,0,0
11676,acara bang karni usul lindung anak bahaya aji alquran,1,0,0,1,1,0,0,0,0,0,1,0
11677,lihat susilo bambang yudhoyono demo tangkap jokowi diktator lihat tangkap,1,0,1,0,0,0,0,0,1,1,0,0
11678,inti pokok pikir sumatra milik kayak oil karet sawit batubara kayak jual perintah jawa  koruptor jalan syarat islam,0,0,0,0,0,0,0,0,0,0,0,0
11679,jabat negara putus presiden rancang undang undang islam larang indonesia,1,0,0,1,1,0,0,0,0,0,0,1
11680,trump bangkrut minus juta dolar kayak presiden us bujang kadang seret kayak status nominal trump,0,0,0,0,0,0,0,0,0,0,0,0
11681,kirim  butuh a i  gue kasih tau anak haram,1,1,1,0,0,0,0,0,1,1,0,0
11682,paham hukum tuduh lacur sih an nur islam  tugas ulama kompor,1,0,1,0,1,0,0,0,0,1,0,0
11683,menteri uang direktorat jenderal pajak direktorat jenderal pajak target terima pajak 2018 rupiah 1 454 5 triliun,0,0,0,0,0,0,0,0,0,0,0,0
11684,kuliah ubah pikir guys beli anting ky xe2 x80 x9cnajis mahal banget mending bikin xe2 x80 x9d inti gue rugi wkwk ya allah,0,1,0,0,0,0,0,0,0,0,0,0
11685,paham hukum alat tukar jual beli libat uang beda besi tukar besi iru rupa  tukar  beda,0,0,0,0,0,0,0,0,0,0,0,0
11686, prabowo lucu,1,1,1,0,0,0,0,0,1,1,0,0
11687,lahir keluarga muslim pilih jalan ku orang kristiani pacar lingkung no no no pacar te arik ajar kristen faktor,0,0,0,0,0,0,0,0,0,0,0,0
11688,mandang orang agama kayak gue peduli agama orang tulis kristen jidat gue langsung nyes pikir gue pindah,0,0,0,0,0,0,0,0,0,0,0,0
11689,min orang kerja kantor pajak iya malu kepala polisi republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0
11690,dispensasi upaya kristen baptis katolik teknis orang ajar minimal 1 4 tahap nikah orang a me a katolik,0,0,0,0,0,0,0,0,0,0,0,0
11691,when barzan isi surat pemberitahuan praktikum surat pemberitahuan gue coba isi dasar hukum tara ,0,1,0,0,0,0,0,0,0,0,0,0
11692, berani,0,1,0,0,0,0,0,0,0,0,0,0
11693,salah tulis dakwa  agama coba tulis baginda mulia cih,1,0,1,0,0,0,0,0,1,1,0,0
11694,syamsir alam muslim  ulama,1,0,1,0,1,0,0,0,0,1,0,0
11695,model kayak 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
11696,anggota nyata cina manusia   teroris keji indonesia pilih the,1,1,0,1,0,1,0,0,0,0,1,0
11697,eh shock indonesia inggris  indonesia kental gue,0,1,0,0,0,0,0,0,0,0,0,0
11698,cantik  ku coklat suka     pagi crot,0,1,0,0,0,0,0,0,0,0,0,0
11699, main  long reply ya,0,1,0,0,0,0,0,0,0,0,0,0
11700,jujur mahal 2019 ganti presiden negara republik indonesia bebas khianat bangsa cc,1,0,1,0,0,0,0,0,1,1,0,0
11701,bilang hidup lihat tunduk lihat syukur hidup  lihat memori ku salah aneh,0,0,0,0,0,0,0,0,0,0,0,0
11702,cape xe2 x80 x9chamil kah xe2 x80 x9d pakai senyum  hamil xf0 x9f x98 xad uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
11703,terima kasih ya huruf cina v,0,0,0,0,0,0,0,0,0,0,0,0
11704,wah orang sorga ,1,1,1,0,0,0,0,0,1,1,0,0
11705, muka kucing makan pisang,0,1,0,0,0,0,0,0,0,0,0,0
11706, ege nama ah ,1,1,1,0,0,0,0,0,1,1,0,0
11707,hibur malam minggu manusia  permanen sadar dsh bayi otak rendam air ketuban gara minum kencing habib  xf0 x9f x,1,1,1,0,0,0,0,0,1,1,0,0
11708,orang kristen jamin dewasa rohani bangga,0,0,0,0,0,0,0,0,0,0,0,0
11709,presiden jokowi sikap takzim ulama tinjau proyek bangun bandara internasional jawa barat majalengka presiden joko widodo kunjung kantor majelis ulama indonesia jawa barat,0,0,0,0,0,0,0,0,0,0,0,0
11710,cape orang bolot uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
11711,anies sandi bentar bukti menang saracen,1,0,1,0,0,0,0,0,1,1,0,0
11712,isu umat islam laku  dosa pribadi hatta maksiat kena cegah kisah kaum nabi lut rekam alquran rujuk alquran hidup,0,0,0,0,0,0,0,0,0,0,0,0
11713,dasar menteri  2019 ganti presiden presiden ganti menteri agama  ,1,1,1,0,0,0,0,0,1,1,0,0
11714,pindah tangan   indonesia tonton,0,0,0,0,0,0,0,0,0,0,0,0
11715,mw  inkonsisten,0,0,0,0,0,0,0,0,0,0,0,0
11716,coba kordinir demo dewan wakil rakyat suara rakyat bubar dewan wakil rakyat save komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1
11717,kondom me rewatch film marvel televisi ayah tonton yahudi orang islam tonton unsur yahudi me oke sebal,1,0,0,1,1,0,0,0,0,0,1,0
11718, kutuk maki gue tsundere,1,1,0,1,0,0,0,0,1,0,1,0
11719, berani balas dasar takut wkwk,1,1,1,0,0,0,0,1,0,1,0,0
11721,bongkar usaha beli ai rakyat indonesia dukung berani lawan kuat jajah modern 2019 ganti presiden jokowi end 2019,1,0,0,1,0,0,0,0,1,0,1,0
11722,wakil rakyat  tok omong ,1,1,1,0,0,0,0,0,1,1,0,0
11723,7 era perintah jokowi janji selesai tipu,1,0,0,1,0,0,0,0,1,0,1,0
11724,tau ,0,1,0,0,0,0,0,0,0,0,0,0
11725,mulut bau   bela orde arab pribumi surat pemberitahuan malu ih  culik presiden bubar 2030 uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0
11726,shinobi langgar atur  shinobi tinggal sahabat rendah  uchiha obito naruto,0,0,0,0,0,0,0,0,0,0,0,0
11727,anu bilang copras calon presiden selesai gubernur eh tau tau nya calon presiden anu janji anu aaa anu ya dil solo 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
11728,orang cengang cpc negara market ekonomi negara 100  tegar pimpin sepe i zaman zedong liu shaoqi,0,0,0,0,0,0,0,0,0,0,0,0
11729,alam tipu lukman alquran percaya allah subhanahu wa taala tipu nabi angkat allah subhanahu wa taala tipu,1,1,0,1,1,0,0,0,0,0,1,0
